jiscode,name,namekana,building,zipcode,address,tel,source,lat,lon,note
27209,守口市,もりぐちし,守口市役所,570-8666,守口市京阪本通2-5-5,06-6992-1221,Google Maps,34.735811,135.561724,
27210,枚方市,ひらかたし,枚方市役所,573-8666,枚方市大垣内町2-1-20,072-841-1221,数値地図,34.814493,135.650841,
27211,茨木市,いばらきし,茨木市役所,567-8505,茨木市駅前3-8-13,072-622-8121,数値地図,34.816352,135.568515,
27212,八尾市,やおし,八尾市役所,581-0003,八尾市本町1-1-1,072-991-3881,数値地図,34.626847,135.600877,
27213,泉佐野市,いずみさのし,泉佐野市役所,598-8550,泉佐野市市場東1-295-3,072-463-1212,数値地図,34.406783,135.327352,
27214,富田林市,とんだばやしし,富田林市役所,584-8511,富田林市常盤町1-1,0721-25-1000,数値地図,34.499194,135.597158,
27215,寝屋川市,ねやがわし,寝屋川市役所,572-8555,寝屋川市本町1-1,072-824-1181,数値地図,34.766137,135.628066,
27216,河内長野市,かわちながのし,河内長野市役所,586-8501,河内長野市原町1-1-1,0721-53-1111,数値地図画像,34.458186,135.563937,
27217,松原市,まつばらし,松原市役所,580-8501,松原市阿保1-1-1,072-334-1550,数値地図,34.577906,135.551744,
27218,大東市,だいとうし,大東市役所,574-8555,大東市谷川1-1-1,072-872-2181,数値地図,34.712004,135.623373,
27219,和泉市,いずみし,和泉市役所,594-8501,和泉市府中町2-7-5,0725-41-1551,数値地図,34.483554,135.423618,
27220,箕面市,みのおし,箕面市役所,562-0003,箕面市西小路4-6-1,072-723-2121,数値地図,34.82696,135.470468,
27221,柏原市,かしわらし,柏原市役所,582-8555,柏原市安堂町1-55,072-972-1501,数値地図,34.579269,135.628654,
27222,羽曳野市,はびきのし,羽曳野市役所,583-8585,羽曳野市誉田4-1-1,072-958-1111,数値地図,34.557882,135.606212,
27223,門真市,かどまし,門真市役所,571-8585,門真市中町1-1,06-6902-1231,数値地図,34.739334,135.587598,
27224,摂津市,せっつし,摂津市役所,566-8555,摂津市三島1-1-1,06-6383-1111,数値地図,34.777079,135.562072,
27225,高石市,たかいしし,高石市役所,592-8585,高石市加茂4-1-1,072-265-1001,数値地図,34.520661,135.442338,
27226,藤井寺市,ふじいでらし,藤井寺市役所,583-8583,藤井寺市岡1-1-1,072-939-1111,数値地図,34.574574,135.597434,
27227,東大阪市,ひがしおおさかし,東大阪市役所,577-8521,東大阪市荒本北1-1-1,06-4309-3000,数値地図画像,34.679472,135.600893,
27228,泉南市,せんなんし,泉南市役所,590-0592,泉南市樽井1-1-1,072-483-0001,数値地図,34.365899,135.273494,
27229,四條畷市,しじょうなわてし,四條畷市役所,575-8501,四條畷市中野本町1-1,072-877-2121,数値地図,34.740112,135.639482,
27230,交野市,かたのし,交野市役所,576-8501,交野市私部1-1-1,072-892-0121,数値地図,34.787968,135.680033,
27231,大阪狭山市,おおさかさやまし,大阪狭山市役所,589-8501,大阪狭山市狭山1-2384-1,072-366-0011,数値地図,34.503609,135.55555,
27232,阪南市,はんなんし,阪南市役所,599-0292,阪南市尾崎町35-1,072-471-5678,数値地図,34.359538,135.239609,
27301,島本町,しまもとちょう,島本町役場,618-8570,三島郡島本町桜井2-1-1,075-961-5151,数値地図,34.88393,135.662811,
27321,豊能町,とよのちょう,豊能町役場,563-0292,豊能郡豊能町余野414-1,072-739-0001,数値地図,34.918981,135.49402,
27322,能勢町,のせちょう,能勢町役場,563-0392,豊能郡能勢町宿野28,072-734-0001,数値地図,34.972447,135.414221,
27341,忠岡町,ただおかちょう,忠岡町役場,595-0805,泉北郡忠岡町忠岡東1-34-1,0725-22-1122,数値地図,34.486914,135.401204,
27361,熊取町,くまとりちょう,熊取町役場,590-0495,泉南郡熊取町野田1-1-1,072-452-1001,数値地図,34.401257,135.356042,
27362,田尻町,たじりちょう,田尻町役場,598-8588,泉南郡田尻町大字嘉祥寺375-1,072-466-1000,数値地図,34.393729,135.291159,
27366,岬町,みさきちょう,岬町役場,599-0392,泉南郡岬町深日2000-1,072-492-2775,数値地図,34.316874,135.142256,
27381,太子町,たいしちょう,太子町役場,583-8580,南河内郡太子町大字山田88,0721-98-0300,数値地図,34.518581,135.647986,
27382,河南町,かなんちょう,河南町役場,585-8585,南河内郡河南町大字白木1359-6,0721-93-2500,数値地図,34.491612,135.629738,
27383,千早赤阪村,ちはやあかさかむら,千早赤阪村役場,585-8501,南河内郡千早赤阪村大字水分180,0721-72-0081,数値地図,34.464531,135.6226,
28000,兵庫県,ひょうごけん,兵庫県庁,650-8567,神戸市中央区下山手通5-10-1,078-341-7711,数値地図,34.691304,135.182995,
28100,神戸市,こうべし,神戸市役所,650-8570,神戸市中央区加納町6-5-1,078-331-8181,数値地図,34.69011,135.195466,
28101,神戸市東灘区,こうべしひがしなだく,東灘区役所,658-8570,神戸市東灘区住吉東町5-2-1,078-841-4131,数値地図,34.720136,135.265571,
28102,神戸市灘区,こうべしなだく,灘区役所,657-8570,神戸市灘区桜口町4-2-1,078-843-7001,数値地図画像,34.712362,135.239351,
28105,神戸市兵庫区,こうべしひょうごく,兵庫区役所,652-8570,神戸市兵庫区荒田町1-21-1,078-511-2111,数値地図,34.680528,135.165302,
28106,神戸市長田区,こうべしながたく,長田区役所,653-8570,神戸市長田区北町3-4-3,078-579-2311,数値地図,34.665418,135.150859,
28107,神戸市須磨区,こうべしすまく,須磨区役所,654-8570,神戸市須磨区大黒町4-1-1,078-731-4341,数値地図,34.658588,135.133724,
28108,神戸市垂水区,こうべしたるみく,垂水区役所,655-8570,神戸市垂水区日向1-5-1,078-708-5151,数値地図,34.630643,135.056979,
28109,神戸市北区,こうべしきたく,北区役所,651-1114,神戸市北区鈴蘭台西町1-25-1,078-593-1111,数値地図,34.727217,135.144442,
28110,神戸市中央区,こうべしちゅうおうく,中央区役所,651-8570,神戸市中央区雲井通5-1-1,078-232-4411,数値地図,34.695082,135.197799,
28111,神戸市西区,こうべしにしく,西区役所,651-2195,神戸市西区玉津町小山180-3,078-929-0001,数値地図,34.683164,134.981596,
28201,姫路市,ひめじし,姫路市役所,670-8501,姫路市安田4-1,079-221-2111,数値地図,34.815368,134.685485,
28202,尼崎市,あまがさきし,尼崎市役所,660-8501,尼崎市東七松町1-23-1,06-6375-5639,数値地図,34.733359,135.406392,
28203,明石市,あかしし,明石市役所,673-8686,明石市中崎1-5-1,078-912-1111,数値地図,34.643085,134.997512,
28204,西宮市,にしのみやし,西宮市役所,662-8567,西宮市六湛寺町10-3,0798-35-3151,数値地図,34.737829,135.341897,
28205,洲本市,すもとし,洲本市役所,656-8686,洲本市本町3-4-10,0799-22-3321,数値地図,34.342534,134.895611,
28206,芦屋市,あしやし,芦屋市役所,659-8501,芦屋市精道町7-6,0797-31-2121,数値地図,34.726913,135.304289,
28207,伊丹市,いたみし,伊丹市役所,664-8503,伊丹市千僧1-1,072-783-1234,数値地図,34.784242,135.400808,
28208,相生市,あいおいし,相生市役所,678-8585,相生市旭1-1-3,0791-23-7111,数値地図,34.803617,134.468147,
28209,豊岡市,とよおかし,豊岡市役所,668-8666,豊岡市中央町2-4,0796-23-1111,数値地図,35.544486,134.820095,
28210,加古川市,かこがわし,加古川市役所,675-8501,加古川市加古川町北在家2000,079-421-2000,数値地図画像,34.756755,134.841241,
28212,赤穂市,あこうし,赤穂市役所,678-0292,赤穂市加里屋81,0791-43-3201,数値地図,34.754898,134.390267,
28213,西脇市,にしわきし,西脇市役所,677-8511,西脇市郷瀬町605,0795-22-3111,数値地図,34.993355,134.969344,
28214,宝塚市,たからづかし,宝塚市役所,665-8665,宝塚市東洋町1-1,0797-71-1141,数値地図,34.799961,135.360367,
28215,三木市,みきし,三木市役所,673-0492,三木市上の丸町10番30号,0794-82-2000,数値地図,34.796707,134.990066,
28216,高砂市,たかさごし,高砂市役所,676-8501,高砂市荒井町千鳥1-1-1,079-442-2101,数値地図,34.765904,134.79053,
28217,川西市,かわにしし,川西市役所,666-8501,川西市中央町12-1,072-740-1111,数値地図,34.830042,135.417111,
28218,小野市,おのし,小野市役所,675-1380,小野市王子町806-1,0794-63-1000,数値地図,34.853173,134.931543,
28219,三田市,さんだし,三田市役所,669-1595,三田市三輪2-1-1,079-563-1111,数値地図,34.889535,135.225351,
28220,加西市,かさいし,加西市役所,675-2395,加西市北条町横尾1000,0790-42-1110,数値地図,34.927858,134.841886,
28221,篠山市,ささやまし,篠山市役所,669-2397,篠山市北新町41,079-552-1111,数値地図,35.075741,135.219237,
28222,養父市,やぶし,養父市役所,667-8651,養父市八鹿町八鹿1675,079-662-3161,数値地図,35.40464,134.767493,
28223,丹波市,たんばし,丹波市役所,669-3692,丹波市氷上町成松字甲賀1,0795-82-1001,数値地図,35.177144,135.035889,
28224,南あわじ市,みなみあわじし,南あわじ市役所,656-0492,南あわじ市市善光寺22番地1,0799-43-5001,Google Maps,34.294422,134.779869,
28225,朝来市,あさごし,朝来市役所,669-5292,朝来市和田山町東谷213-1,079-672-3301,数値地図,35.339676,134.85307,
28226,淡路市,あわじし,淡路市役所,656-2292,淡路市生穂新島8,0799-64-0001,数値地図画像,34.439819,134.914238,
28227,宍粟市,しそうし,宍粟市役所,671-2593,宍粟市山崎町中広瀬133番地6,0790-63-3000,Google Maps,35.004417,134.549466,
28228,加東市,かとうし,加東市役所,673-1493,加東市社50,0795-42-3301,数値地図,34.917362,134.973484,
28229,たつの市,たつのし,たつの市役所,679-4192,たつの市龍野町富永1005-1,0791-64-3131,数値地図,34.857918,134.545415,
28301,猪名川町,いながわちょう,猪名川町役場,666-0292,川辺郡猪名川町上野字北畑11-1,072-766-0001,数値地図,34.894981,135.376087,
28365,多可町,たかちょう,多可町役場,679-1192,多可郡多可町中区中村町123,0795-32-2380,数値地図,35.050126,134.923347,
28381,稲美町,いなみちょう,稲美町役場,675-1115,加古郡稲美町国岡1-1,079-492-1212,数値地図画像,34.748683,134.913597,
28382,播磨町,はりまちょう,播磨町役場,675-0182,加古郡播磨町東本荘1-5-30,079-435-0355,数値地図,34.715215,134.868133,
28442,市川町,いちかわちょう,市川町役場,679-2392,神崎郡市川町西川辺165-3,0790-26-1010,数値地図,34.989434,134.763169,
28443,福崎町,ふくさきちょう,福崎町役場,679-2280,神崎郡福崎町南田原3116-1,0790-22-0560,数値地図,34.950243,134.76017,
28446,神河町,かみかわちょう,神河町役場,679-3116,神崎郡神河町寺前64,0790-34-0001,数値地図,35.06426,134.739392,
28464,太子町,たいしちょう,太子町役場,671-1592,揖保郡太子町鵤280-1,079-277-1010,Google Maps,34.833281,134.572213,
28481,上郡町,かみごおりちょう,上郡町役場,678-1292,赤穂郡上郡町大持278,0791-52-1111,数値地図,34.87358,134.356017,
28501,佐用町,さようちょう,佐用町役場,679-5380,佐用郡佐用町佐用2611-1,0790-82-2521,数値地図,35.004287,134.355901,
28585,香美町,かみちょう,香美町役場,669-6592,美方郡香美町香住区香住870-1,0796-36-1111,Google Maps,35.632186,134.629178,
28586,新温泉町,しんおんせんちょう,新温泉町役場,669-6792,美方郡新温泉町浜坂2673-1,0796-82-3111,数値地図,35.623444,134.449266,
29000,奈良県,ならけん,奈良県庁,630-8501,奈良市登大路町30,0742-22-1101,数値地図,34.685231,135.832883,
29201,奈良市,ならし,奈良市役所,630-8580,奈良市二条大路南一丁目1-1,0742-34-1111,数値地図,34.685064,135.80483,
29202,大和高田市,やまとたかだし,大和高田市役所,635-8511,大和高田市大字大中100-1,0745-22-1101,数値地図,34.514887,135.73645,
29203,大和郡山市,やまとこおりやまし,大和郡山市役所,639-1198,大和郡山市北郡山町248-4,0743-53-1151,数値地図,34.649345,135.782777,
29204,天理市,てんりし,天理市役所,632-8555,天理市川原城町605,0743-63-1001,数値地図,34.596602,135.83719,
29205,橿原市,かしはらし,橿原市役所,634-8586,橿原市八木町1-1-18,0744-22-4001,数値地図,34.509278,135.792556,
29206,桜井市,さくらいし,桜井市役所,633-8585,桜井市大字粟殿432-1,0744-42-9111,数値地図,34.518694,135.843191,
29207,五條市,ごじょうし,五條市役所,637-8501,五條市本町1-1-1,0747-22-4001,数値地図,34.352044,135.693735,
29208,御所市,ごせし,御所市役所,639-2298,御所市1-3,0745-62-3001,数値地図,34.463366,135.740201,
29209,生駒市,いこまし,生駒市役所,630-0288,生駒市東新町8-38,0743-74-1111,数値地図,34.691924,135.700422,
29210,香芝市,かしばし,香芝市役所,639-0292,香芝市本町1397,0745-76-2001,数値地図,34.541244,135.699008,
29211,葛城市,かつらぎし,葛城市役所,639-2195,葛城市柿本166,0745-69-3001,数値地図,34.489196,135.726507,
29212,宇陀市,うだし,宇陀市役所,633-0292,宇陀市榛原区下井足17-3,0745-82-8000,数値地図画像,34.528062,135.952722,
29322,山添村,やまぞえむら,山添村役場,630-2344,山辺郡山添村大字大西151,0743-85-0041,数値地図,34.681319,136.043894,
29342,平群町,へぐりちょう,平群町役場,636-8585,生駒郡平群町吉新1-1-1,0745-45-1001,数値地図,34.629151,135.700617,
29343,三郷町,さんごうちょう,三郷町役場,636-8535,生駒郡三郷町勢野西1-1-1,0745-73-2101,数値地図,34.600126,135.695563,
29344,斑鳩町,いかるがちょう,斑鳩町役場,636-0198,生駒郡斑鳩町法隆寺西3-7-12,0745-74-1001,数値地図,34.608876,135.730643,
29345,安堵町,あんどちょう,安堵町役場,639-1095,生駒郡安堵町大字東安堵958,0743-57-1511,数値地図,34.606571,135.756697,
29361,川西町,かわにしちょう,川西町役場,636-0202,磯城郡川西町大字結崎28-1,0745-44-2211,数値地図,34.584324,135.774057,
29362,三宅町,みやけちょう,三宅町役場,636-0213,磯城郡三宅町大字伴堂689,0745-44-2001,数値地図,34.573687,135.773141,
29363,田原本町,たわらもとちょう,田原本町役場,636-0392,磯城郡田原本町890-1,0744-32-2901,数値地図,34.556661,135.795028,
29385,曽爾村,そにむら,曽爾村役場,633-1212,宇陀郡曽爾村大字今井495-1,0745-94-2101,数値地図,34.510647,136.124586,
29386,御杖村,みつえむら,御杖村役場,633-1302,宇陀郡御杖村大字菅野368,0745-95-2001,数値地図,34.487928,136.165998,
29401,高取町,たかとりちょう,高取町役場,635-0154,高市郡高取町大字観覚寺990-1,0744-52-3334,数値地図,34.449508,135.793058,
29402,明日香村,あすかむら,明日香村役場,634-0111,高市郡明日香村大字岡55,0744-54-2001,数値地図,34.471228,135.820583,
29424,上牧町,かんまきちょう,上牧町役場,639-0293,北葛城郡上牧町大字上牧3350,0745-76-1001,数値地図,34.562686,135.71659,
